time,open,high,low,close,volume
2020-07-22 00:00:00+00:00,26829.5,27035.5,26638.0,26987.0,85084
2020-07-23 00:00:00+00:00,26984.5,27162.5,26556.0,26652.5,102585
2020-07-24 00:00:00+00:00,26667.5,26718.5,26398.5,26438.0,102959
2020-07-27 00:00:00+00:00,26469.0,26625.5,26339.0,26609.5,83407
2020-07-28 00:00:00+00:00,26629.0,26700.5,26360.0,26387.0,83186
2020-07-29 00:00:00+00:00,26404.5,26603.0,26292.0,26572.5,71581
2020-07-30 00:00:00+00:00,26568.0,26571.5,25981.5,26507.5,95733
2020-07-31 00:00:00+00:00,26543.0,26556.0,26009.5,26483.5,118318
2020-08-03 00:00:00+00:00,26463.0,26707.0,26307.5,26666.5,74064
2020-08-04 00:00:00+00:00,26661.5,26848.5,26548.5,26835.0,74964
2020-08-05 00:00:00+00:00,26845.0,27216.0,26773.0,27174.5,68314
2020-08-06 00:00:00+00:00,27149.5,27402.0,27031.0,27385.5,83296
2020-08-07 00:00:00+00:00,27363.5,27459.0,27195.0,27447.0,91419
2020-08-10 00:00:00+00:00,27415.5,27804.5,27350.0,27777.5,72792
2020-08-11 00:00:00+00:00,27766.0,28156.0,27620.5,27757.0,90615
2020-08-12 00:00:00+00:00,27764.5,28045.0,27694.5,27953.0,88847
2020-08-13 00:00:00+00:00,27922.5,28005.0,27782.5,27905.5,76134
2020-08-14 00:00:00+00:00,27908.5,27984.5,27676.0,27881.0,74502
2020-08-17 00:00:00+00:00,27916.0,28002.0,27813.0,27848.5,54854
2020-08-18 00:00:00+00:00,27833.5,27971.0,27663.5,27798.0,61441
2020-08-19 00:00:00+00:00,27799.0,27919.0,27647.5,27679.0,60610
2020-08-20 00:00:00+00:00,27687.5,27784.0,27459.5,27753.0,73149
2020-08-21 00:00:00+00:00,27753.5,27960.0,27527.5,27914.5,74096
2020-08-24 00:00:00+00:00,27954.5,28316.0,27932.5,28286.0,68188
2020-08-25 00:00:00+00:00,28291.5,28530.0,28093.5,28245.5,70062
2020-08-26 00:00:00+00:00,28246.5,28388.5,28147.0,28367.0,63093
2020-08-27 00:00:00+00:00,28359.0,28639.5,28233.0,28545.0,93703
2020-08-28 00:00:00+00:00,28545.5,28759.0,28485.5,28665.5,87302
2020-08-31 00:00:00+00:00,28684.5,28809.0,28358.0,28410.0,71736
2020-09-01 00:00:00+00:00,28398.0,28677.5,28283.5,28670.0,83876
2020-09-02 00:00:00+00:00,28637.5,29164.5,28636.0,29086.0,85807
2020-09-03 00:00:00+00:00,29083.5,29194.5,28070.0,28374.5,151499
2020-09-04 00:00:00+00:00,28316.0,28609.5,27660.5,28079.0,196922
2020-09-07 00:00:00+00:00,28151.0,28355.0,27903.5,28314.0,82919
2020-09-08 00:00:00+00:00,28314.0,28421.5,27463.5,27564.5,171143
2020-09-09 00:00:00+00:00,27365.5,28206.5,27197.5,27959.0,131334
2020-09-10 00:00:00+00:00,27973.5,28171.5,27444.0,27567.5,151045
2020-09-11 00:00:00+00:00,27597.0,27830.0,27445.0,27645.0,110469
2020-09-14 00:00:00+00:00,27723.0,28083.0,27711.0,27962.5,69947
2020-09-15 00:00:00+00:00,27976.0,28241.0,27931.0,28026.0,59167
2020-09-16 00:00:00+00:00,28051.0,28365.5,27964.0,28061.0,76146
2020-09-17 00:00:00+00:00,28056.0,28109.0,27541.0,27909.5,122821
2020-09-18 00:00:00+00:00,27896.0,27993.0,27483.5,27717.0,104312
2020-09-21 00:00:00+00:00,27693.5,27775.0,26707.5,27158.0,132483
2020-09-22 00:00:00+00:00,27145.5,27335.0,26986.5,27311.5,111980
2020-09-23 00:00:00+00:00,27358.0,27515.5,26712.5,26818.0,116635
2020-09-24 00:00:00+00:00,26814.0,27095.0,26537.5,26862.5,146045
2020-09-25 00:00:00+00:00,26887.0,27241.0,26549.5,27141.0,119065
2020-09-28 00:00:00+00:00,27214.5,27721.0,27209.0,27628.0,96388
2020-09-29 00:00:00+00:00,27628.5,27739.0,27335.0,27494.5,95975
2020-09-30 00:00:00+00:00,27487.5,28025.5,27161.5,27694.5,140917
2020-10-01 00:00:00+00:00,27753.5,28079.0,27665.0,27806.0,125703
2020-10-02 00:00:00+00:00,27815.5,27861.5,27246.0,27754.5,144017
2020-10-05 00:00:00+00:00,27822.5,28161.0,27766.0,28124.0,87173
2020-10-06 00:00:00+00:00,28131.5,28353.0,27652.0,27673.0,106671
2020-10-07 00:00:00+00:00,27676.0,28369.5,27660.0,28311.0,91734
2020-10-08 00:00:00+00:00,28294.0,28563.5,28265.0,28501.5,83476
2020-10-09 00:00:00+00:00,28497.0,28680.5,28436.5,28659.0,67932
2020-10-12 00:00:00+00:00,28573.5,28957.0,28545.0,28909.0,74700
2020-10-13 00:00:00+00:00,28915.0,28932.5,28597.5,28678.0,99336
2020-10-14 00:00:00+00:00,28696.0,28837.5,28454.5,28520.0,92879
2020-10-15 00:00:00+00:00,28534.0,28564.5,28151.5,28495.5,104576
2020-10-16 00:00:00+00:00,28515.0,28844.5,28442.0,28538.5,83145
2020-10-19 00:00:00+00:00,28592.0,28784.0,28139.0,28289.0,87117
2020-10-20 00:00:00+00:00,28308.0,28576.0,28160.0,28247.5,101578
2020-10-21 00:00:00+00:00,28306.0,28487.0,28192.5,28247.5,101785
2020-10-22 00:00:00+00:00,28235.0,28421.0,28003.5,28386.0,95146
2020-10-23 00:00:00+00:00,28426.5,28491.5,28146.0,28305.5,77317
2020-10-26 00:00:00+00:00,28240.0,28250.0,27362.0,27684.0,100526
2020-10-27 00:00:00+00:00,27684.5,27815.0,27334.5,27335.5,93450
2020-10-28 00:00:00+00:00,27344.0,27353.0,26498.0,26571.5,131468
2020-10-29 00:00:00+00:00,26612.5,26910.5,26276.0,26444.0,144747
2020-10-30 00:00:00+00:00,26379.5,26638.0,26066.5,26613.5,170447
2020-11-02 00:00:00+00:00,26482.0,27049.0,26282.5,26944.0,143342
2020-11-03 00:00:00+00:00,26960.5,27643.5,26940.0,27502.5,110866
2020-11-04 00:00:00+00:00,27503.5,28305.0,27022.0,27895.5,213260
2020-11-05 00:00:00+00:00,27904.5,28495.5,27758.0,28452.0,134661
2020-11-06 00:00:00+00:00,28405.0,28559.0,28071.0,28365.5,132189
2020-11-09 00:00:00+00:00,28451.5,30088.5,28418.5,29138.5,165462
2020-11-10 00:00:00+00:00,29191.5,29477.0,28864.5,29437.5,172212
2020-11-11 00:00:00+00:00,29463.5,29659.5,29274.0,29442.0,115461
2020-11-12 00:00:00+00:00,29423.0,29439.0,28904.0,29146.0,117584
2020-11-13 00:00:00+00:00,29116.0,29558.5,28936.0,29487.5,93094
2020-11-16 00:00:00+00:00,29538.5,30071.0,29538.0,29980.0,97093
2020-11-17 00:00:00+00:00,29951.5,29964.5,29519.0,29774.5,88897
2020-11-18 00:00:00+00:00,29758.5,29956.5,29395.0,29417.5,93006
2020-11-19 00:00:00+00:00,29431.0,29526.5,29235.0,29340.5,99678
2020-11-20 00:00:00+00:00,29306.0,29491.5,29184.5,29223.5,83124
2020-11-23 00:00:00+00:00,29218.5,29666.5,29166.5,29600.0,81765
2020-11-24 00:00:00+00:00,29600.5,30113.0,29600.5,30088.0,80465
2020-11-25 00:00:00+00:00,30072.5,30215.0,29807.0,29893.0,82372
2020-11-26 00:00:00+00:00,29915.0,29953.0,29780.5,29822.5,32441
2020-11-27 00:00:00+00:00,29844.5,30019.5,29736.5,29934.0,46421
2020-11-30 00:00:00+00:00,29969.0,29999.0,29458.5,29703.0,97190
2020-12-01 00:00:00+00:00,29679.5,30077.0,29638.0,29765.0,80708
2020-12-02 00:00:00+00:00,29782.0,29920.5,29603.0,29900.5,74235
2020-12-03 00:00:00+00:00,29916.5,30108.0,29770.0,29964.5,69684
2020-12-04 00:00:00+00:00,29956.0,30223.5,29943.0,30154.0,58666
2020-12-07 00:00:00+00:00,30221.0,30272.0,29970.5,30001.0,68901
2020-12-08 00:00:00+00:00,30001.5,30245.0,29863.0,30182.5,63306
2020-12-09 00:00:00+00:00,30241.0,30312.0,29952.0,30064.5,81117
2020-12-10 00:00:00+00:00,30066.0,30149.5,29869.5,30009.0,82605
2020-12-11 00:00:00+00:00,30066.5,30089.5,29722.0,30051.0,66639
2020-12-14 00:00:00+00:00,30222.0,30327.5,29852.0,29924.0,63860
