t,tick_count,spread_mean,spread_max,hf_realized_vol,tick_imbalance
2026-04-30 17:00:00+00:00,38885,0.14769474090266038,0.4500000000007276,0.002967700564841086,-0.003043119455333196
2026-04-30 18:00:00+00:00,40149,0.13953199332486452,0.4600000000000364,0.0021100265285442744,0.034364003893089766
2026-04-30 19:00:00+00:00,31198,0.14122956599782044,0.4099999999998545,0.001905609512109183,0.1028031374566028
2026-04-30 20:00:00+00:00,36334,0.13286315847415406,1.300000000000182,0.0017597560381791013,0.05570569742430092
2026-04-30 21:00:00+00:00,25934,0.15110318500809644,0.3600000000005821,0.0013529239857784185,-0.01617396687819223
2026-04-30 22:00:00+00:00,28448,0.14915459786277258,0.4600000000000364,0.0013474673215814288,-0.023349322799097065
2026-05-01 01:00:00+00:00,8757,0.43428914011648423,3.1900000000005093,0.002467484386109944,0.017132344486604577
2026-05-01 02:00:00+00:00,10438,0.24018202720828175,0.5100000000002183,0.0010771936942581717,-0.032990285659324804
2026-05-01 03:00:00+00:00,17271,0.19754849169127842,0.5,0.0016128622017637332,-0.02060240264639313
2026-05-01 04:00:00+00:00,14324,0.19529181792795072,0.4400000000005093,0.0014004729791054625,-0.009882946660124764
2026-05-01 05:00:00+00:00,12253,0.20604749857177485,0.6999999999998181,0.001525290713268338,-0.031908785169387256
2026-05-01 06:00:00+00:00,10395,0.2100192400192407,0.4600000000000364,0.0013124815186032685,-0.010457010069713401
2026-05-01 07:00:00+00:00,11342,0.21055810262740263,0.7100000000000364,0.0014762560962902724,-0.009850031058656492
2026-05-01 08:00:00+00:00,11745,0.16947807577692894,0.7100000000000364,0.0013941718396481776,-0.020054850874185806
2026-05-01 09:00:00+00:00,16878,0.15853418651499326,0.3900000000003274,0.0017235019689055863,0.009281294621608758
2026-05-01 10:00:00+00:00,18237,0.1691100509952264,0.5499999999992724,0.001959862368641108,0.01787487586891758
2026-05-01 11:00:00+00:00,16569,0.1613392479932437,0.5399999999999636,0.0017589484188819653,0.01917941247875698
2026-05-01 12:00:00+00:00,14172,0.1643254304261924,0.5500000000001819,0.0015877103229786462,0.04519613416714042
2026-05-01 13:00:00+00:00,11828,0.17081501521812775,0.5399999999999636,0.001282012850970119,0.010660980810234541
2026-05-01 14:00:00+00:00,15074,0.17175932068461924,0.5299999999997453,0.0015136925694813792,0.0371212627917865
2026-05-01 15:00:00+00:00,23312,0.16405113246397185,0.48000000000047294,0.002425019883675821,-0.0015097269550964068
2026-05-01 16:00:00+00:00,27200,0.16170772058823582,0.5299999999997453,0.002841948039172184,-0.015267457764962479
2026-05-01 17:00:00+00:00,38504,0.1597982027841277,0.5500000000001819,0.0036889503196622783,0.00669036169767928
2026-05-01 18:00:00+00:00,27559,0.16599949199898273,0.5600000000004002,0.0028388837918396645,-0.02204833814764708
2026-05-01 19:00:00+00:00,24355,0.1668491069595585,0.5500000000001819,0.0023024456163909667,-0.011375387797311272
2026-05-01 20:00:00+00:00,17064,0.17105250820440557,0.5399999999999636,0.0017245807228925777,0.040056633826912866
2026-05-01 21:00:00+00:00,19429,0.16905810901230384,0.47000000000025466,0.0017068383705563916,-0.012937280066238874
2026-05-01 22:00:00+00:00,20608,0.15776688664596492,0.47000000000025466,0.001442789402476331,-0.07389691526747365
2026-05-04 01:00:00+00:00,13319,0.42629326526015604,2.430000000000291,0.0047041952802130025,0.009067553271875473
2026-05-04 02:00:00+00:00,12804,0.23334817244610653,0.5,0.0015907707120986977,-0.03555450906522251
2026-05-04 03:00:00+00:00,21475,0.19343282887078286,0.47000000000025466,0.0019925924537584926,-0.004259701352806254
2026-05-04 04:00:00+00:00,19925,0.1948255959849453,0.5100000000002183,0.0018157350366777882,-0.00730883613085337
2026-05-04 05:00:00+00:00,19813,0.1980280623832843,0.5499999999992724,0.0018543609309281148,-0.02513073056810682
2026-05-04 06:00:00+00:00,19013,0.19918845000788887,0.47999999999956344,0.0018348641426084488,-0.04165563965489864
2026-05-04 07:00:00+00:00,14238,0.19896895631408829,0.48000000000047294,0.0013647557044762634,0.01108365690081186
2026-05-04 08:00:00+00:00,18468,0.15744585228503466,0.5,0.0022038257558361354,-0.013649464353689706
2026-05-04 09:00:00+00:00,19751,0.1562589235988092,0.4400000000005093,0.002205582364285547,0.011126352690138699
2026-05-04 10:00:00+00:00,19961,0.16423926656981042,0.47000000000025466,0.0019409896296865346,-0.020628435971150452
2026-05-04 11:00:00+00:00,19893,0.1629462625043966,0.4400000000005093,0.001784483670159508,0.01156857792371811
2026-05-04 12:00:00+00:00,14729,0.16342996809016294,0.48000000000047294,0.0012819033114071518,0.01804757998359311
2026-05-04 13:00:00+00:00,38690,0.14155673300594476,0.4900000000006912,0.003886973757217027,-0.009676498819622799
2026-05-04 14:00:00+00:00,27865,0.149206531491119,0.5799999999999272,0.0027226519471170102,0.007385524372230428
2026-05-04 15:00:00+00:00,25132,0.15240848320865819,0.5500000000001819,0.0026375616249806,-0.016065862041403565
2026-05-04 16:00:00+00:00,35961,0.14541475487333566,0.48000000000047294,0.003542063410114845,-0.005805515239477504
2026-05-04 17:00:00+00:00,33794,0.1531567733917257,0.5200000000004366,0.0032790700744711517,0.017993942633172992
2026-05-04 18:00:00+00:00,46239,0.1415672916801834,0.6900000000005093,0.004942498296017933,-0.0435084370797727
2026-05-04 19:00:00+00:00,39917,0.14828343813412617,1.069999999999709,0.004006826352619167,0.04300561161579305
2026-05-04 20:00:00+00:00,27652,0.15788044264429194,0.4900000000006912,0.0023485602722283015,0.025734225065425997
2026-05-04 21:00:00+00:00,20975,0.15992228843861717,0.4000000000005457,0.0016820212693582765,0.026708788052843192
2026-05-04 22:00:00+00:00,25285,0.15889816096500192,0.42000000000007276,0.0019976541793288133,0.04103482587064677
2026-05-05 01:00:00+00:00,6613,0.2792953273854502,1.7700000000004366,0.001923448677338498,0.01961977186311787
