time,open,high,low,close
2021-11-16 08:00:00+00:00,0.92472,0.92781,0.92457,0.92726
2021-11-16 12:00:00+00:00,0.92726,0.92871,0.92584,0.92707
2021-11-16 16:00:00+00:00,0.92707,0.93093,0.92682,0.9307
2021-11-16 20:00:00+00:00,0.93071,0.93116,0.92965,0.92992
2021-11-17 00:00:00+00:00,0.92972,0.93073,0.92914,0.93019
2021-11-17 04:00:00+00:00,0.93019,0.93297,0.93019,0.93221
2021-11-17 08:00:00+00:00,0.93221,0.93223,0.9303,0.93162
2021-11-17 12:00:00+00:00,0.93155,0.93199,0.92985,0.93188
2021-11-17 16:00:00+00:00,0.93187,0.93201,0.92764,0.92836
2021-11-17 20:00:00+00:00,0.92836,0.92894,0.92757,0.92824
2021-11-18 00:00:00+00:00,0.92794,0.92884,0.92682,0.92816
2021-11-18 04:00:00+00:00,0.92816,0.92873,0.92696,0.92859
2021-11-18 08:00:00+00:00,0.92859,0.9292,0.92679,0.92718
2021-11-18 12:00:00+00:00,0.92718,0.92777,0.92563,0.92738
2021-11-18 16:00:00+00:00,0.92738,0.928,0.92509,0.92554
2021-11-18 20:00:00+00:00,0.92554,0.92581,0.92524,0.92558
2021-11-19 00:00:00+00:00,0.92539,0.92682,0.92494,0.9268
2021-11-19 04:00:00+00:00,0.9268,0.92701,0.92601,0.92637
2021-11-19 08:00:00+00:00,0.92637,0.92861,0.92499,0.92574
2021-11-19 12:00:00+00:00,0.92574,0.929,0.92536,0.92674
2021-11-19 16:00:00+00:00,0.92674,0.92861,0.92569,0.92826
2021-11-19 20:00:00+00:00,0.92826,0.92897,0.92799,0.92883
2021-11-22 00:00:00+00:00,0.92764,0.93014,0.92753,0.92978
2021-11-22 04:00:00+00:00,0.92978,0.92995,0.92868,0.92911
2021-11-22 08:00:00+00:00,0.92911,0.93041,0.92751,0.92823
2021-11-22 12:00:00+00:00,0.92824,0.92902,0.9267,0.92713
2021-11-22 16:00:00+00:00,0.92714,0.932,0.92714,0.93191
2021-11-22 20:00:00+00:00,0.93191,0.93348,0.93145,0.93299
2021-11-23 00:00:00+00:00,0.93298,0.93319,0.92951,0.93229
2021-11-23 04:00:00+00:00,0.93229,0.93353,0.93222,0.933
2021-11-23 08:00:00+00:00,0.93299,0.93299,0.93012,0.93201
2021-11-23 12:00:00+00:00,0.93201,0.93368,0.93029,0.93329
2021-11-23 16:00:00+00:00,0.93329,0.93444,0.93176,0.93301
2021-11-23 20:00:00+00:00,0.93301,0.93377,0.93297,0.9331
2021-11-24 00:00:00+00:00,0.93302,0.93448,0.93129,0.93398
2021-11-24 04:00:00+00:00,0.93399,0.93449,0.93329,0.93356
2021-11-24 08:00:00+00:00,0.93358,0.93589,0.93283,0.9356
