time,open,high,low,close,volume
2022-04-18 02:00:00+00:00,34367.4,34370.9,34283.4,34300.9,1881
2022-04-18 03:00:00+00:00,34300.4,34341.9,34281.4,34314.9,2266
2022-04-18 04:00:00+00:00,34315.9,34376.9,34286.9,34356.4,1687
2022-04-18 05:00:00+00:00,34355.9,34375.9,34338.9,34360.9,1153
2022-04-18 06:00:00+00:00,34360.4,34390.9,34340.4,34383.9,996
2022-04-18 07:00:00+00:00,34383.4,34389.9,34357.4,34366.4,922
2022-04-18 08:00:00+00:00,34366.9,34398.9,34360.9,34393.9,1083
2022-04-18 09:00:00+00:00,34395.2,34413.2,34372.2,34397.7,1120
2022-04-18 10:00:00+00:00,34398.2,34399.2,34347.7,34378.2,1214
2022-04-18 11:00:00+00:00,34377.2,34406.2,34371.2,34373.2,1215
2022-04-18 12:00:00+00:00,34372.7,34378.2,34322.7,34352.2,1188
2022-04-18 13:00:00+00:00,34351.7,34386.2,34347.2,34366.7,1002
2022-04-18 14:00:00+00:00,34367.2,34456.2,34366.7,34395.7,1750
2022-04-18 15:00:00+00:00,34397.2,34435.2,34390.2,34391.2,2169
2022-04-18 16:00:00+00:00,34393.2,34622.7,34383.7,34492.2,6272
2022-04-18 17:00:00+00:00,34488.2,34560.7,34398.7,34501.7,7255
2022-04-18 18:00:00+00:00,34500.7,34534.2,34318.2,34381.2,5816
2022-04-18 19:00:00+00:00,34380.7,34392.7,34306.7,34385.2,5256
2022-04-18 20:00:00+00:00,34388.2,34584.2,34365.2,34546.2,5680
2022-04-18 21:00:00+00:00,34549.2,34563.2,34480.2,34484.2,5656
2022-04-18 22:00:00+00:00,34485.2,34491.2,34276.2,34424.2,5279
2022-04-18 23:00:00+00:00,34426.7,34535.2,34420.2,34493.2,1978
2022-04-19 01:00:00+00:00,34507.7,34520.2,34483.2,34490.2,767
2022-04-19 02:00:00+00:00,34492.2,34561.5,34475.5,34557.5,1104
2022-04-19 03:00:00+00:00,34555.5,34556.5,34443.0,34459.0,2198
2022-04-19 04:00:00+00:00,34458.0,34501.5,34436.5,34477.0,2541
2022-04-19 05:00:00+00:00,34476.5,34482.0,34448.5,34473.0,1620
2022-04-19 06:00:00+00:00,34473.5,34528.5,34471.5,34508.0,1632
2022-04-19 07:00:00+00:00,34508.5,34512.5,34488.0,34510.5,836
2022-04-19 08:00:00+00:00,34510.0,34516.5,34473.0,34480.5,1589
2022-04-19 09:00:00+00:00,34478.2,34546.7,34460.7,34496.2,2510
2022-04-19 10:00:00+00:00,34494.7,34500.7,34396.7,34485.7,4349
2022-04-19 11:00:00+00:00,34484.7,34552.2,34405.7,34414.7,3687
2022-04-19 12:00:00+00:00,34412.7,34412.7,34321.2,34355.7,3780
2022-04-19 13:00:00+00:00,34354.7,34409.2,34328.7,34408.7,3093
2022-04-19 14:00:00+00:00,34406.7,34443.7,34390.2,34426.7,3138
2022-04-19 15:00:00+00:00,34429.2,34452.2,34398.7,34411.7,3516
2022-04-19 16:00:00+00:00,34408.7,34727.7,34362.2,34726.2,6437
2022-04-19 17:00:00+00:00,34729.7,34846.3,34696.3,34760.8,6333
2022-04-19 18:00:00+00:00,34761.3,34876.3,34734.8,34832.3,5065
2022-04-19 19:00:00+00:00,34833.3,34882.3,34805.3,34813.3,3905
2022-04-19 20:00:00+00:00,34812.3,34844.8,34756.8,34821.3,3940
2022-04-19 21:00:00+00:00,34822.3,34843.3,34744.3,34839.3,4675
2022-04-19 22:00:00+00:00,34838.3,34988.3,34830.3,34930.3,5955
2022-04-19 23:00:00+00:00,34932.8,34947.3,34836.3,34869.3,2856
2022-04-20 01:00:00+00:00,34861.9,34924.4,34859.9,34906.9,1144
2022-04-20 02:00:00+00:00,34906.4,34918.0,34881.0,34917.5,1304
2022-04-20 03:00:00+00:00,34916.5,34922.5,34884.5,34921.5,2275
2022-04-20 04:00:00+00:00,34919.5,34933.0,34843.5,34856.5,2924
2022-04-20 05:00:00+00:00,34858.0,34895.0,34848.5,34886.5,2148
2022-04-20 06:00:00+00:00,34887.5,34902.0,34864.5,34898.5,1832
2022-04-20 07:00:00+00:00,34900.0,34900.5,34877.0,34891.5,1028
2022-04-20 08:00:00+00:00,34892.5,34900.5,34852.5,34891.5,2205
2022-04-20 09:00:00+00:00,34890.7,34896.7,34835.7,34863.7,2396
2022-04-20 10:00:00+00:00,34865.2,34920.7,34820.2,34874.7,4058
2022-04-20 11:00:00+00:00,34871.7,34881.7,34817.2,34873.2,3150
2022-04-20 12:00:00+00:00,34872.7,34957.7,34869.7,34945.7,3575
2022-04-20 13:00:00+00:00,34943.7,35010.2,34933.2,35006.7,2773
2022-04-20 14:00:00+00:00,35007.2,35065.7,34967.7,35062.2,3066
2022-04-20 15:00:00+00:00,35061.7,35086.7,35035.2,35083.7,3506
2022-04-20 16:00:00+00:00,35082.7,35257.7,35038.7,35089.2,6372
2022-04-20 17:00:00+00:00,35084.7,35269.7,35062.7,35256.2,7663
2022-04-20 18:00:00+00:00,35254.2,35257.2,35129.2,35232.2,6208
2022-04-20 19:00:00+00:00,35232.7,35287.7,35152.2,35267.0,6232
2022-04-20 20:00:00+00:00,35267.5,35321.5,35222.0,35293.5,5692
2022-04-20 21:00:00+00:00,35293.0,35307.5,35063.5,35092.5,5898
2022-04-20 22:00:00+00:00,35084.5,35296.5,35084.5,35170.0,7378
2022-04-20 23:00:00+00:00,35171.0,35247.5,35160.0,35229.5,2447
2022-04-21 01:00:00+00:00,35221.5,35258.5,35214.5,35228.5,1132
2022-04-21 02:00:00+00:00,35227.5,35267.5,35225.5,35246.0,906
2022-04-21 03:00:00+00:00,35245.5,35274.0,35239.5,35252.5,2104
