lang,repo,path,chars,fams,n_fam,external,ml,stoploss,timeframe,has_roi
freqtrade,PeetCrypto/freqtrade-stuff,Pmax.py,1468,atr,1,False,False,-1.0,5m,False
freqtrade,PeetCrypto/freqtrade-stuff,PmaxHyper.py,5986,,0,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,PrawnstarOBV.py,3573,obv,1,False,False,-0.15,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,Prediction_Strategy.py,5199,ml,1,False,True,-0.9,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,Pump_detection_exemple (1).py,12151,ichimoku,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Pump_detection_exemple.py,12152,ichimoku,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,QuickBuyStrategy.py,4056,bbands|macd|psar,3,False,False,-0.1,,True
freqtrade,PeetCrypto/freqtrade-stuff,Quickie.py,2612,adx|bbands|macd,3,False,False,-0.25,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,RSIDivergence.py,14149,ema|pivot,2,False,False,-0.05,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,RalliV1.py,11460,ema,1,False,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,RalliV1_disable56.py,11516,ema,1,False,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,RaposaDivergenceV1.py,9455,,0,False,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,ReinforcedAverageStrategy.py,3466,bbands,1,False,False,-0.2,4h,True
freqtrade,PeetCrypto/freqtrade-stuff,ReinforcedQuickie.py,8229,bbands|cci|macd|mfi,4,False,False,-0.05,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,ReinforcedSmoothScalp.py,4149,adx|bbands|cci|mfi|sma|stoch,6,False,False,-0.1,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,Renko.py,4337,atr,1,False,False,-100.0,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,RenkoYolo (1).py,1662,adx,1,False,False,-100.0,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,RenkoYolo.py,1662,adx,1,False,False,-100.0,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,SAR (1).py,15208,adx|bbands|cci|heikin|keltner|macd|mfi|psar|stoch,9,True,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAIP3v2.py,6100,,0,False,False,-0.23,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOG.py,5674,,0,False,False,-0.23,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOPv1_TTF.py,6192,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffset.py,3584,,0,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetProtectOptV0.py,9300,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetProtectOptV1.py,5312,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetProtectOptV1HO1 (1).py,5375,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetProtectOptV1HO1.py,5375,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetProtectOptV1Mod2_antipump (1).py,8869,ema,1,False,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetV2 (1).py,3969,,0,False,False,-0.2,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetV2 (2).py,3969,,0,False,False,-0.2,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SMAOffsetV2.py,3969,,0,False,False,-0.2,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Sar.py,15100,adx|bbands|cci|heikin|keltner|macd|mfi|psar|stoch,9,True,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Saturn5.py,6990,atr|bbands|ema|macd|sma,5,False,False,-0.2,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,Scalp.py,2812,adx|bbands|stoch,3,False,False,-0.04,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,ScalpingCCI.py,4386,macd|pivot,2,False,False,-0.04,,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-0318.py,20689,fib,1,True,False,-0.2,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-Badstreak.py,18233,fib,1,True,False,-0.2,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-Badstreak2.py,20390,,0,True,False,-0.3,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v1.3.py,18826,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v1.4.py,17771,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v1.5.py,10621,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v1.6.py,25359,fib,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v1.py,14239,macd,1,True,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism-v2.py,20835,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism.py,19248,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism2MM.py,9848,,0,True,False,-0.99,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Schism6.py,9578,,0,True,False,-0.5,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SchismLess-v2.py,9615,,0,True,False,-0.4,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SchismLess.py,9277,,0,True,False,-0.2,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,Seb.py,7315,adx|bbands|cci|heikin|macd|psar|stoch,7,False,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Simple.py,2660,bbands|macd,2,False,False,-0.25,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Slowbro.py,3822,,0,False,False,-0.99,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,SmoothOperator.py,13262,adx|bbands|cci|macd|mfi,5,False,False,-0.05,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SmoothScalp.py,3826,adx|bbands|cci|macd|mfi|stoch,6,False,False,-0.5,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-Con-v1.py,28691,ichimoku|macd|stoch,3,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-Con.py,28691,ichimoku|macd|stoch,3,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-tradedbexp.py,34069,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v1.py,31243,fib,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v2.4 (1).py,24937,atr|ichimoku|macd|stoch,4,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v2.5.py,21793,atr,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v2.6.py,24883,atr|bbands,2,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v2.py,28153,,0,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v3-fuck (1).py,22700,atr,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v3-fuck.py,22700,atr,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis-v3.py,26677,atr,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis3.py,29459,atr,1,True,False,,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SolipsisMM.py,30202,fib,1,True,False,-0.3,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis_v3.py,24881,atr,1,True,False,,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis_v4.py,19189,atr,1,True,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Solipsis_v5.py,18248,atr,1,False,False,-0.99,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SqueezeMomentum.py,19129,adx|donchian|ema|sma,4,False,False,-0.99,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Stinkfist.py,14945,,0,True,False,-0.4,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,StochRSITEMA.py,5846,stoch,1,False,False,-0.02205,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SuperHV27.py,16681,adx,1,True,False,-0.4,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SuperTrend (1).py,5557,bbands|macd|supertrend,3,False,False,-0.02,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,SuperTrendPure.py,3932,supertrend,1,False,False,-0.265,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,Supertrend.py,4492,bbands|supertrend,2,False,False,-0.25,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SupertrendStrategy.py,10190,stoch|supertrend,2,False,False,-0.99,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,Supertrend_ORIG.py,6229,atr|psar|supertrend,3,True,False,-1.0,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,SwingHigh.py,2317,cci|macd,2,False,False,-0.22274,,True
freqtrade,PeetCrypto/freqtrade-stuff,SwingHighToSky.py,3251,cci,1,False,False,-0.34338,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,TDSequentialStrategy.py,6680,,0,False,False,-0.05,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,TEMA.py,15324,adx|bbands|cci|heikin|keltner|macd|mfi|psar|stoch,9,True,False,-0.1,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,TechnicalExampleStrategy.py,1034,,0,False,False,-0.05,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Test_MAMA4.py,13131,,0,False,False,-0.15,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,TheForce.py,6102,macd|psar|stoch,3,False,False,-0.015,15m,True
freqtrade,PeetCrypto/freqtrade-stuff,TheRealPullbackV2.py,3608,bbands|cci|mfi|rsi|stoch,5,False,False,-0.035,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,ThreeCommasStrategy.py,1496,,0,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuySellStrat (1).py,29004,ema,1,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuyStrat.py,9127,,0,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuyStrat2.py,13804,,0,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuyStratCluc.py,25438,bbands|heikin,2,False,False,-0.99,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuyStratClucBBRPBMODE.py,35675,adx|bbands|ema|heikin|stoch,5,False,False,-0.99,1m,True
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuy_ClucHAnix_5m_E0V1E_by_TraNz (1).py,24955,bbands|heikin,2,False,False,-0.99,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,TrailingBuy_ClucHAnix_5m_E0V1E_by_TraNz.py,24955,bbands|heikin,2,False,False,-0.99,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,TrainCatBoostStrategy.py,5565,,0,False,False,,,False
freqtrade,PeetCrypto/freqtrade-stuff,TrixStrategy.py,8829,stoch,1,False,False,-0.99,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,TrixV15Strategy.py,12284,stoch,1,False,False,-0.31,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,TrixV21Strategy.py,12875,atr|stoch,2,False,False,-0.31,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,TrixV23Strategy (1).py,14209,atr|stoch,2,False,False,-0.31,1h,True
freqtrade,PeetCrypto/freqtrade-stuff,TuplaBollinger.py,2493,bbands,1,False,False,-0.25,5h,True
freqtrade,PeetCrypto/freqtrade-stuff,UltimateMomentumIndicator.py,4964,mfi,1,False,False,-0.99,5m,False
freqtrade,PeetCrypto/freqtrade-stuff,UpSliceStrategy.py,3743,,0,False,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,Uptrend.py,20634,,0,False,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,UziChan.py,27951,ema,1,False,False,-0.1,5m,True
freqtrade,PeetCrypto/freqtrade-stuff,UziChan2 (1).py,28102,ema,1,False,False,-0.1,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/BinHV27.py,8794,adx,1,False,False,-0.5,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/BinHV45.py,2828,bbands,1,False,False,-0.13348,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluc4.py,3494,bbands,1,False,False,-0.01,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluc4werk.py,6402,bbands,1,False,False,-0.02055,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluc5werk.py,9793,bbands,1,False,False,-0.22405,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluc6werk.py,5966,bbands,1,False,False,-0.31742,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluc7werk.py,4224,bbands,1,False,False,-0.02,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucCrypROI.py,10229,adx|bbands|psar,3,True,False,-0.32238,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucCrypSlow.py,9291,adx|bbands,2,True,False,-0.32238,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucFiatROI.py,6157,bbands|psar,2,True,False,-0.34299,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucFiatSlow.py,4958,bbands,1,True,False,-0.34299,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucHAnix.py,8070,bbands|heikin,2,False,False,-0.23144,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/ClucHAwerk.py,13933,bbands|heikin,2,False,False,-0.02139,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Cluckie.py,4782,adx|bbands,2,True,False,-0.015,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Enchilada.py,9070,psar,1,True,False,-0.085,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Fakebuy.py,10281,bbands,1,True,False,-0.085,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/FisherHull.py,2238,cci,1,False,False,-0.27654,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Guacamole.py,5806,macd|psar,2,True,False,-0.99,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Hacklemore.py,9602,macd|psar,2,True,False,-0.085,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Hacklemore2.py,5856,psar,1,True,False,-0.99,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Hacklemore3.py,6600,psar,1,True,False,-0.99,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/HacklemoreX.py,8721,bbands|macd|psar,3,True,False,-0.085,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Hacklemost.py,5921,adx|bbands|heikin|psar,4,True,False,-0.31765,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Ichis.py,5599,atr|ichimoku,2,False,False,-0.01,1h,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Infinite_ROI.py,4180,,0,False,False,,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/KAMACCIRSI.py,7589,cci,1,False,False,-0.11084,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/KamaRsi2.py,8065,cci|psar|supertrend,3,True,False,-1.0,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Kamaflage.py,5712,macd|psar,2,True,False,-1.0,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Lateralus.py,10153,bbands|macd,2,True,False,-0.085,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Pmax.py,1468,atr,1,False,False,-1.0,5m,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Renko.py,4337,atr,1,False,False,-100.0,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/RenkoYolo.py,1662,adx,1,False,False,-100.0,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-0318.py,20689,fib,1,True,False,-0.2,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-Badstreak.py,18233,fib,1,True,False,-0.2,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-Badstreak2.py,20390,,0,True,False,-0.3,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v1.3.py,18826,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v1.4.py,17771,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v1.5.py,10621,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v1.6.py,25359,fib,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v1.py,14239,macd,1,True,False,-0.5,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism-v2.py,20835,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism.py,19248,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism2MM.py,9848,,0,True,False,-0.99,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Schism6.py,9578,,0,True,False,-0.5,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/SchismLess-v2.py,9615,,0,True,False,-0.4,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/SchismLess.py,9277,,0,True,False,-0.2,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Slowbro.py,3822,,0,False,False,-0.99,1h,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-Con-v1.py,28691,ichimoku|macd|stoch,3,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-Con.py,28691,ichimoku|macd|stoch,3,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-tradedbexp.py,34069,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v1.py,31243,fib,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v2.4.py,24937,atr|ichimoku|macd|stoch,4,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v2.5.py,21793,atr,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v2.6.py,24883,atr|bbands,2,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v2.py,28153,,0,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v3-fuck.py,22700,atr,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis-v3.py,26677,atr,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/SolipsisMM.py,30202,fib,1,True,False,-0.3,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis_v3.py,24881,atr,1,True,False,,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Solipsis_v4.py,19189,atr,1,True,False,-0.1,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Stinkfist.py,14945,,0,True,False,-0.4,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/StochRSITEMA.py,5846,stoch,1,False,False,-0.02205,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/SuperHV27.py,16681,adx,1,True,False,-0.4,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Supertrend.py,4492,bbands|supertrend,2,False,False,-0.25,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/Supertrend_ORIG.py,6229,atr|psar|supertrend,3,True,False,-1.0,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/XtraThicc.py,3364,,0,False,False,-0.1,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/YOLO.py,1869,adx,1,False,False,-0.01,1m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/consensus_strat.py,2320,ichimoku|macd|stoch,3,False,False,-0.0203,15m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/gettinMoist.py,3071,macd,1,False,False,-0.99,5m,True
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/BinHV45HyperOpt.py,3371,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/Cluc4werkHyperopt.py,9472,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/Cluc5werkHyperopt.py,10149,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/Cluc6werkHyperopt.py,11786,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/Cluc7werkHyperopt.py,6794,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucCrypROIHyperopt.py,10305,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucCrypSlowHyperopt.py,10462,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucFiatROIHyperopt.py,6796,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucFiatSlowHyperopt.py,6797,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucHAnixHyperopt.py,8799,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/ClucHAwerkHyperopt.py,10761,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/CluckieHyp.py,6843,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/FisherHullHyp.py,4139,cci,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/GuacamoleHyp.py,4319,macd,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/HackieHyp.py,7656,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/HacklemoreOpt.py,7059,adx|psar,2,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/HacklemostOpt.py,7063,adx|psar,2,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/KAMACCIRSI_Hyperopt.py,7445,cci,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/KamaRsi2Hyp.py,7975,cci|psar|supertrend,3,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/KamaflageHyp.py,4319,macd,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/LateralusHyp.py,2847,macd,1,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/PmaxHyper.py,5130,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/RenkoHyp.py,3664,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/Schism2HypMM.py,4416,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-Badstreak.py,4274,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-Badstreak2.py,2932,,0,False,False,,4h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-v1.3.py,3677,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-v1.4.py,2596,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-v1.5.py,2213,,0,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-v1.6.py,3548,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp-v2.py,2787,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismHyp.py,4170,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SchismLessHyp.py,2420,,0,False,False,,4h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-Con-v1.py,3826,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-Con.py,3826,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v1.py,5590,fib,1,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v2.4.py,5658,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v2.5.py,5868,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v2.6.py,9534,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v2.py,4544,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp-v3.py,9051,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisHyp_v3.py,9551,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SolipsisMMHyp.py,5647,fib,1,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/StinkfistHyp.py,4286,,0,False,False,,1h,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/StochRSITEMAHyperopt.py,4411,stoch,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SuperHV27Hyp.py,7250,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/SupertrendHyp.py,6392,psar|supertrend,2,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/archived/hyperopts/YOLOHyp.py,3994,adx,1,False,False,,,False
freqtrade,werkkrew/freqtrade-strategies,strategies/solipsis/Solipsis_v5.py,18248,atr,1,False,False,-0.99,5m,True
